"Titre de tracé :  21745240"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 21745240, SEN S/N: 21745240, LBL:  Petite Balme 4)","Coupleur détaché (LGR S/N: 21745240)","Coupleur attaché (LGR S/N: 21745240)","Hôte connecté (LGR S/N: 21745240)","Arrêté (LGR S/N: 21745240)","Fin de fichier (LGR S/N: 21745240)"
2372,11/25/24 10:15:14 AM,0.893,,,,,
2373,11/25/24 11:15:14 AM,0.893,,,,,
2374,11/25/24 12:15:14 PM,0.893,,,,,
2375,11/25/24 01:15:14 PM,0.893,,,,,
2376,11/25/24 02:15:14 PM,0.893,,,,,
2377,11/25/24 03:15:14 PM,0.893,,,,,
2378,11/25/24 04:15:14 PM,0.893,,,,,
2379,11/25/24 05:15:14 PM,0.893,,,,,
2380,11/25/24 06:15:14 PM,0.893,,,,,
2381,11/25/24 07:15:14 PM,0.893,,,,,
2382,11/25/24 08:15:14 PM,0.893,,,,,
2383,11/25/24 09:15:14 PM,0.893,,,,,
2384,11/25/24 10:15:14 PM,0.893,,,,,
2385,11/25/24 11:15:14 PM,0.893,,,,,
2386,11/26/24 12:15:14 AM,0.893,,,,,
2387,11/26/24 01:15:14 AM,0.893,,,,,
2388,11/26/24 02:15:14 AM,0.893,,,,,
2389,11/26/24 03:15:14 AM,0.893,,,,,
2390,11/26/24 04:15:14 AM,0.893,,,,,
2391,11/26/24 05:15:14 AM,0.893,,,,,
2392,11/26/24 06:15:14 AM,0.893,,,,,
2393,11/26/24 07:15:14 AM,0.893,,,,,
2394,11/26/24 08:15:14 AM,0.893,,,,,
2395,11/26/24 09:15:14 AM,0.893,,,,,
2396,11/26/24 10:15:14 AM,0.893,,,,,
2397,11/26/24 11:15:14 AM,0.893,,,,,
2398,11/26/24 12:15:14 PM,0.893,,,,,
2399,11/26/24 01:15:14 PM,0.893,,,,,
2400,11/26/24 02:15:14 PM,0.893,,,,,
2401,11/26/24 03:15:14 PM,0.893,,,,,
2402,11/26/24 04:15:14 PM,0.893,,,,,
2403,11/26/24 05:15:14 PM,0.893,,,,,
2404,11/26/24 06:15:14 PM,0.893,,,,,
2405,11/26/24 07:15:14 PM,0.893,,,,,
2406,11/26/24 08:15:14 PM,0.893,,,,,
2407,11/26/24 09:15:14 PM,0.893,,,,,
2408,11/26/24 10:15:14 PM,0.893,,,,,
2409,11/26/24 11:15:14 PM,0.893,,,,,
2410,11/27/24 12:15:14 AM,0.893,,,,,
2411,11/27/24 01:15:14 AM,0.893,,,,,
2412,11/27/24 02:15:14 AM,0.893,,,,,
2413,11/27/24 03:15:14 AM,0.893,,,,,
2414,11/27/24 04:15:14 AM,0.893,,,,,
2415,11/27/24 05:15:14 AM,0.893,,,,,
2416,11/27/24 06:15:14 AM,0.893,,,,,
2417,11/27/24 07:15:14 AM,0.893,,,,,
2418,11/27/24 08:15:14 AM,0.893,,,,,
2419,11/27/24 09:15:14 AM,0.893,,,,,
2420,11/27/24 10:15:14 AM,0.893,,,,,
2421,11/27/24 11:15:14 AM,0.893,,,,,
2422,11/27/24 12:15:14 PM,0.893,,,,,
2423,11/27/24 01:15:14 PM,0.893,,,,,
2424,11/27/24 02:15:14 PM,0.893,,,,,
2425,11/27/24 03:15:14 PM,0.893,,,,,
2426,11/27/24 04:15:14 PM,0.893,,,,,
2427,11/27/24 05:15:14 PM,0.893,,,,,
2428,11/27/24 06:15:14 PM,0.893,,,,,
2429,11/27/24 07:15:14 PM,0.893,,,,,
2430,11/27/24 08:15:14 PM,0.893,,,,,
2431,11/27/24 09:15:14 PM,0.893,,,,,
2432,11/27/24 10:15:14 PM,0.893,,,,,
2433,11/27/24 11:15:14 PM,0.893,,,,,
2434,11/28/24 12:15:14 AM,0.893,,,,,
2435,11/28/24 01:15:14 AM,0.893,,,,,
2436,11/28/24 02:15:14 AM,0.893,,,,,
2437,11/28/24 03:15:14 AM,0.893,,,,,
2438,11/28/24 04:15:14 AM,0.893,,,,,
2439,11/28/24 05:15:14 AM,0.893,,,,,
2440,11/28/24 06:15:14 AM,0.893,,,,,
2441,11/28/24 07:15:14 AM,0.784,,,,,
2442,11/28/24 08:15:14 AM,0.784,,,,,
2443,11/28/24 09:15:14 AM,0.784,,,,,
2444,11/28/24 10:15:14 AM,0.893,,,,,
2445,11/28/24 11:15:14 AM,0.893,,,,,
2446,11/28/24 12:15:14 PM,0.893,,,,,
2447,11/28/24 01:15:14 PM,0.893,,,,,
2448,11/28/24 02:15:14 PM,0.893,,,,,
2449,11/28/24 03:15:14 PM,0.893,,,,,
2450,11/28/24 04:15:14 PM,0.893,,,,,
2451,11/28/24 05:15:14 PM,0.893,,,,,
2452,11/28/24 06:15:14 PM,0.893,,,,,
2453,11/28/24 07:15:14 PM,0.893,,,,,
2454,11/28/24 08:15:14 PM,0.893,,,,,
2455,11/28/24 09:15:14 PM,0.893,,,,,
2456,11/28/24 10:15:14 PM,0.893,,,,,
2457,11/28/24 11:15:14 PM,0.784,,,,,
2458,11/29/24 12:15:14 AM,0.893,,,,,
2459,11/29/24 01:15:14 AM,0.893,,,,,
2460,11/29/24 02:15:14 AM,0.893,,,,,
2461,11/29/24 03:15:14 AM,0.893,,,,,
2462,11/29/24 04:15:14 AM,0.893,,,,,
2463,11/29/24 05:15:14 AM,0.893,,,,,
2464,11/29/24 06:15:14 AM,0.893,,,,,
2465,11/29/24 07:15:14 AM,0.893,,,,,
2466,11/29/24 08:15:14 AM,0.893,,,,,
2467,11/29/24 09:15:14 AM,0.893,,,,,
2468,11/29/24 10:15:14 AM,0.893,,,,,
2469,11/29/24 11:15:14 AM,0.893,,,,,
2470,11/29/24 12:15:14 PM,0.893,,,,,
2471,11/29/24 01:15:14 PM,0.893,,,,,
2472,11/29/24 02:15:14 PM,0.893,,,,,
2473,11/29/24 03:15:14 PM,0.893,,,,,
2474,11/29/24 04:15:14 PM,0.893,,,,,
2475,11/29/24 05:15:14 PM,0.893,,,,,
2476,11/29/24 06:15:14 PM,0.893,,,,,
2477,11/29/24 07:15:14 PM,0.893,,,,,
2478,11/29/24 08:15:14 PM,0.893,,,,,
2479,11/29/24 09:15:14 PM,0.893,,,,,
2480,11/29/24 10:15:14 PM,0.893,,,,,
2481,11/29/24 11:15:14 PM,0.893,,,,,
2482,11/30/24 12:15:14 AM,0.893,,,,,
2483,11/30/24 01:15:14 AM,0.893,,,,,
2484,11/30/24 02:15:14 AM,1.003,,,,,
2485,11/30/24 03:15:14 AM,0.893,,,,,
2486,11/30/24 04:15:14 AM,0.893,,,,,
2487,11/30/24 05:15:14 AM,0.893,,,,,
2488,11/30/24 06:15:14 AM,1.003,,,,,
2489,11/30/24 07:15:14 AM,0.893,,,,,
2490,11/30/24 08:15:14 AM,0.893,,,,,
2491,11/30/24 09:15:14 AM,0.893,,,,,
2492,11/30/24 10:15:14 AM,0.893,,,,,
2493,11/30/24 11:15:14 AM,0.893,,,,,
2494,11/30/24 12:15:14 PM,0.893,,,,,
2495,11/30/24 01:15:14 PM,0.893,,,,,
2496,11/30/24 02:15:14 PM,0.893,,,,,
2497,11/30/24 03:15:14 PM,0.893,,,,,
2498,11/30/24 04:15:14 PM,0.893,,,,,
2499,11/30/24 05:15:14 PM,0.893,,,,,
2500,11/30/24 06:15:14 PM,0.893,,,,,
2501,11/30/24 07:15:14 PM,0.893,,,,,
2502,11/30/24 08:15:14 PM,0.893,,,,,
2503,11/30/24 09:15:14 PM,0.893,,,,,
2504,11/30/24 10:15:14 PM,1.003,,,,,
2505,11/30/24 11:15:14 PM,0.893,,,,,
2506,12/01/24 12:15:14 AM,0.893,,,,,
2507,12/01/24 01:15:14 AM,1.003,,,,,
2508,12/01/24 02:15:14 AM,1.003,,,,,
2509,12/01/24 03:15:14 AM,0.893,,,,,
2510,12/01/24 04:15:14 AM,0.893,,,,,
2511,12/01/24 05:15:14 AM,0.893,,,,,
2512,12/01/24 06:15:14 AM,0.893,,,,,
2513,12/01/24 07:15:14 AM,0.893,,,,,
2514,12/01/24 08:15:14 AM,0.893,,,,,
2515,12/01/24 09:15:14 AM,0.893,,,,,
2516,12/01/24 10:15:14 AM,0.893,,,,,
2517,12/01/24 11:15:14 AM,0.893,,,,,
2518,12/01/24 12:15:14 PM,0.893,,,,,
2519,12/01/24 01:15:14 PM,0.893,,,,,
2520,12/01/24 02:15:14 PM,0.893,,,,,
2521,12/01/24 03:15:14 PM,0.893,,,,,
2522,12/01/24 04:15:14 PM,0.893,,,,,
2523,12/01/24 05:15:14 PM,0.893,,,,,
2524,12/01/24 06:15:14 PM,0.893,,,,,
2525,12/01/24 07:15:14 PM,0.893,,,,,
2526,12/01/24 08:15:14 PM,0.893,,,,,
2527,12/01/24 09:15:14 PM,0.893,,,,,
2528,12/01/24 10:15:14 PM,0.893,,,,,
2529,12/01/24 11:15:14 PM,0.893,,,,,
2530,12/02/24 12:15:14 AM,0.893,,,,,
2531,12/02/24 01:15:14 AM,0.893,,,,,
2532,12/02/24 02:15:14 AM,0.893,,,,,
2533,12/02/24 03:15:14 AM,0.893,,,,,
2534,12/02/24 04:15:14 AM,0.893,,,,,
2535,12/02/24 05:15:14 AM,0.893,,,,,
2536,12/02/24 06:15:14 AM,0.893,,,,,
2537,12/02/24 07:15:14 AM,0.893,,,,,
2538,12/02/24 08:15:14 AM,0.893,,,,,
2539,12/02/24 09:15:14 AM,0.893,,,,,
2540,12/02/24 10:15:14 AM,0.893,,,,,
2541,12/02/24 11:15:14 AM,0.893,,,,,
2542,12/02/24 12:15:14 PM,0.893,,,,,
2543,12/02/24 01:15:14 PM,0.893,,,,,
2544,12/02/24 02:15:14 PM,0.893,,,,,
2545,12/02/24 03:15:14 PM,0.893,,,,,
2546,12/02/24 04:15:14 PM,0.893,,,,,
2547,12/02/24 05:15:14 PM,0.893,,,,,
2548,12/02/24 06:15:14 PM,0.893,,,,,
2549,12/02/24 07:15:14 PM,0.893,,,,,
2550,12/02/24 08:15:14 PM,0.893,,,,,
2551,12/02/24 09:15:14 PM,0.893,,,,,
2552,12/02/24 10:15:14 PM,0.893,,,,,
2553,12/02/24 11:15:14 PM,0.893,,,,,
2554,12/03/24 12:15:14 AM,0.893,,,,,
2555,12/03/24 01:15:14 AM,0.893,,,,,
2556,12/03/24 02:15:14 AM,0.893,,,,,
2557,12/03/24 03:15:14 AM,0.893,,,,,
2558,12/03/24 04:15:14 AM,0.893,,,,,
2559,12/03/24 05:15:14 AM,0.893,,,,,
2560,12/03/24 06:15:14 AM,0.893,,,,,
2561,12/03/24 07:15:14 AM,0.893,,,,,
2562,12/03/24 08:15:14 AM,0.893,,,,,
2563,12/03/24 09:15:14 AM,0.893,,,,,
2564,12/03/24 10:15:14 AM,0.893,,,,,
2565,12/03/24 11:15:14 AM,0.893,,,,,
2566,12/03/24 12:15:14 PM,0.893,,,,,
2567,12/03/24 01:15:14 PM,0.784,,,,,
2568,12/03/24 02:15:14 PM,0.784,,,,,
2569,12/03/24 03:15:14 PM,0.893,,,,,
2570,12/03/24 04:15:14 PM,0.784,,,,,
2571,12/03/24 05:15:14 PM,0.893,,,,,
2572,12/03/24 06:15:14 PM,0.784,,,,,
2573,12/03/24 07:15:14 PM,0.784,,,,,
2574,12/03/24 08:15:14 PM,0.784,,,,,
2575,12/03/24 09:15:14 PM,0.784,,,,,
2576,12/03/24 10:15:14 PM,0.784,,,,,
2577,12/03/24 11:15:14 PM,0.784,,,,,
2578,12/04/24 12:15:14 AM,0.784,,,,,
2579,12/04/24 01:15:14 AM,0.784,,,,,
2580,12/04/24 02:15:14 AM,0.784,,,,,
2581,12/04/24 03:15:14 AM,0.784,,,,,
2582,12/04/24 04:15:14 AM,0.784,,,,,
2583,12/04/24 05:15:14 AM,0.784,,,,,
2584,12/04/24 06:15:14 AM,0.784,,,,,
2585,12/04/24 07:15:14 AM,0.784,,,,,
2586,12/04/24 08:15:14 AM,0.784,,,,,
2587,12/04/24 09:15:14 AM,0.784,,,,,
2588,12/04/24 10:15:14 AM,0.784,,,,,
2589,12/04/24 11:15:14 AM,0.784,,,,,
2590,12/04/24 12:15:14 PM,0.784,,,,,
2591,12/04/24 01:15:14 PM,0.784,,,,,
2592,12/04/24 02:15:14 PM,0.784,,,,,
2593,12/04/24 03:15:14 PM,0.784,,,,,
2594,12/04/24 04:15:14 PM,0.784,,,,,
2595,12/04/24 05:15:14 PM,0.784,,,,,
2596,12/04/24 06:15:14 PM,0.784,,,,,
2597,12/04/24 07:15:14 PM,0.784,,,,,
2598,12/04/24 08:15:14 PM,0.784,,,,,
2599,12/04/24 09:15:14 PM,0.784,,,,,
2600,12/04/24 10:15:14 PM,0.784,,,,,
2601,12/04/24 11:15:14 PM,0.784,,,,,
2602,12/05/24 12:15:14 AM,0.784,,,,,
2603,12/05/24 01:15:14 AM,0.784,,,,,
2604,12/05/24 02:15:14 AM,0.784,,,,,
2605,12/05/24 03:15:14 AM,0.784,,,,,
2606,12/05/24 04:15:14 AM,0.784,,,,,
2607,12/05/24 05:15:14 AM,0.784,,,,,
2608,12/05/24 06:15:14 AM,0.784,,,,,
2609,12/05/24 07:15:14 AM,0.784,,,,,
2610,12/05/24 08:15:14 AM,0.784,,,,,
2611,12/05/24 09:15:14 AM,0.784,,,,,
2612,12/05/24 10:15:14 AM,0.784,,,,,
2613,12/05/24 11:15:14 AM,0.784,,,,,
2614,12/05/24 12:15:14 PM,0.784,,,,,
2615,12/05/24 01:15:14 PM,0.784,,,,,
2616,12/05/24 02:15:14 PM,0.784,,,,,
2617,12/05/24 03:15:14 PM,0.784,,,,,
2618,12/05/24 04:15:14 PM,0.784,,,,,
2619,12/05/24 05:15:14 PM,0.784,,,,,
2620,12/05/24 06:15:14 PM,0.784,,,,,
2621,12/05/24 07:15:14 PM,0.784,,,,,
2622,12/05/24 08:15:14 PM,0.784,,,,,
2623,12/05/24 09:15:14 PM,0.784,,,,,
2624,12/05/24 10:15:14 PM,0.784,,,,,
2625,12/05/24 11:15:14 PM,0.784,,,,,
2626,12/06/24 12:15:14 AM,0.784,,,,,
2627,12/06/24 01:15:14 AM,0.784,,,,,
2628,12/06/24 02:15:14 AM,0.784,,,,,
2629,12/06/24 03:15:14 AM,0.784,,,,,
2630,12/06/24 04:15:14 AM,0.784,,,,,
2631,12/06/24 05:15:14 AM,0.784,,,,,
2632,12/06/24 06:15:14 AM,0.784,,,,,
2633,12/06/24 07:15:14 AM,0.784,,,,,
2634,12/06/24 08:15:14 AM,0.784,,,,,
2635,12/06/24 09:15:14 AM,0.784,,,,,
2636,12/06/24 10:15:14 AM,0.784,,,,,
2637,12/06/24 11:15:14 AM,0.784,,,,,
2638,12/06/24 12:15:14 PM,0.784,,,,,
2639,12/06/24 01:15:14 PM,0.784,,,,,
2640,12/06/24 02:15:14 PM,0.784,,,,,
2641,12/06/24 03:15:14 PM,0.784,,,,,
2642,12/06/24 04:15:14 PM,0.893,,,,,
2643,12/06/24 05:15:14 PM,0.784,,,,,
2644,12/06/24 06:15:14 PM,0.784,,,,,
2645,12/06/24 07:15:14 PM,0.784,,,,,
2646,12/06/24 08:15:14 PM,0.784,,,,,
2647,12/06/24 09:15:14 PM,0.784,,,,,
2648,12/06/24 10:15:14 PM,0.784,,,,,
2649,12/06/24 11:15:14 PM,0.784,,,,,
2650,12/07/24 12:15:14 AM,0.784,,,,,
2651,12/07/24 01:15:14 AM,0.784,,,,,
2652,12/07/24 02:15:14 AM,0.784,,,,,
2653,12/07/24 03:15:14 AM,0.784,,,,,
2654,12/07/24 04:15:14 AM,0.784,,,,,
2655,12/07/24 05:15:14 AM,0.784,,,,,
2656,12/07/24 06:15:14 AM,0.784,,,,,
2657,12/07/24 07:15:14 AM,0.893,,,,,
2658,12/07/24 08:15:14 AM,0.784,,,,,
2659,12/07/24 09:15:14 AM,0.784,,,,,
2660,12/07/24 10:15:14 AM,0.784,,,,,
2661,12/07/24 11:15:14 AM,0.893,,,,,
2662,12/07/24 12:15:14 PM,0.893,,,,,
2663,12/07/24 01:15:14 PM,0.893,,,,,
2664,12/07/24 02:15:14 PM,0.784,,,,,
2665,12/07/24 03:15:14 PM,0.784,,,,,
2666,12/07/24 04:15:14 PM,0.784,,,,,
2667,12/07/24 05:15:14 PM,0.893,,,,,
2668,12/07/24 06:15:14 PM,0.893,,,,,
2669,12/07/24 07:15:14 PM,0.784,,,,,
2670,12/07/24 08:15:14 PM,0.784,,,,,
2671,12/07/24 09:15:14 PM,0.893,,,,,
2672,12/07/24 10:15:14 PM,0.893,,,,,
2673,12/07/24 11:15:14 PM,0.893,,,,,
2674,12/08/24 12:15:14 AM,0.893,,,,,
2675,12/08/24 01:15:14 AM,0.893,,,,,
2676,12/08/24 02:15:14 AM,0.893,,,,,
2677,12/08/24 03:15:14 AM,0.893,,,,,
2678,12/08/24 04:15:14 AM,0.893,,,,,
2679,12/08/24 05:15:14 AM,0.893,,,,,
2680,12/08/24 06:15:14 AM,0.893,,,,,
2681,12/08/24 07:15:14 AM,0.893,,,,,
2682,12/08/24 08:15:14 AM,0.893,,,,,
2683,12/08/24 09:15:14 AM,0.893,,,,,
2684,12/08/24 10:15:14 AM,0.893,,,,,
2685,12/08/24 11:15:14 AM,0.893,,,,,
2686,12/08/24 12:15:14 PM,0.893,,,,,
2687,12/08/24 01:15:14 PM,0.893,,,,,
2688,12/08/24 02:15:14 PM,0.893,,,,,
2689,12/08/24 03:15:14 PM,0.893,,,,,
2690,12/08/24 04:15:14 PM,0.893,,,,,
2691,12/08/24 05:15:14 PM,0.893,,,,,
2692,12/08/24 06:15:14 PM,0.893,,,,,
2693,12/08/24 07:15:14 PM,0.893,,,,,
2694,12/08/24 08:15:14 PM,0.893,,,,,
2695,12/08/24 09:15:14 PM,0.893,,,,,
2696,12/08/24 10:15:14 PM,0.893,,,,,
2697,12/08/24 11:15:14 PM,0.893,,,,,
2698,12/09/24 12:15:14 AM,0.893,,,,,
2699,12/09/24 01:15:14 AM,0.893,,,,,
2700,12/09/24 02:15:14 AM,0.893,,,,,
2701,12/09/24 03:15:14 AM,0.893,,,,,
2702,12/09/24 04:15:14 AM,0.893,,,,,
2703,12/09/24 05:15:14 AM,0.893,,,,,
2704,12/09/24 06:15:14 AM,0.893,,,,,
2705,12/09/24 07:15:14 AM,0.893,,,,,
2706,12/09/24 08:15:14 AM,0.784,,,,,
2707,12/09/24 09:15:14 AM,0.893,,,,,
2708,12/09/24 10:15:14 AM,0.893,,,,,
2709,12/09/24 11:15:14 AM,0.893,,,,,
2710,12/09/24 12:15:14 PM,0.893,,,,,
2711,12/09/24 01:15:14 PM,0.893,,,,,
2712,12/09/24 02:15:14 PM,0.893,,,,,
2713,12/09/24 03:15:14 PM,0.893,,,,,
2714,12/09/24 04:15:14 PM,0.893,,,,,
2715,12/09/24 05:15:14 PM,0.893,,,,,
2716,12/09/24 06:15:14 PM,0.893,,,,,
2717,12/09/24 07:15:14 PM,0.893,,,,,
2718,12/09/24 08:15:14 PM,0.784,,,,,
2719,12/09/24 09:15:14 PM,0.893,,,,,
2720,12/09/24 10:15:14 PM,0.893,,,,,
2721,12/09/24 11:15:14 PM,0.784,,,,,
2722,12/10/24 12:15:14 AM,0.893,,,,,
2723,12/10/24 01:15:14 AM,0.893,,,,,
2724,12/10/24 02:15:14 AM,0.784,,,,,
2725,12/10/24 03:15:14 AM,0.893,,,,,
2726,12/10/24 04:15:14 AM,0.784,,,,,
2727,12/10/24 05:15:14 AM,0.784,,,,,
2728,12/10/24 06:15:14 AM,0.893,,,,,
2729,12/10/24 07:15:14 AM,0.893,,,,,
2730,12/10/24 08:15:14 AM,0.893,,,,,
2731,12/10/24 09:15:14 AM,0.893,,,,,
2732,12/10/24 10:15:14 AM,0.893,,,,,
2733,12/10/24 11:15:14 AM,0.784,,,,,
2734,12/10/24 12:15:14 PM,0.893,,,,,
2735,12/10/24 01:15:14 PM,0.893,,,,,
2736,12/10/24 02:15:14 PM,0.784,,,,,
2737,12/10/24 03:15:14 PM,0.893,,,,,
2738,12/10/24 04:15:14 PM,0.893,,,,,
2739,12/10/24 05:15:14 PM,0.893,,,,,
2740,12/10/24 06:15:14 PM,0.893,,,,,
2741,12/10/24 07:15:14 PM,0.893,,,,,
2742,12/10/24 08:15:14 PM,0.893,,,,,
2743,12/10/24 09:15:14 PM,0.893,,,,,
2744,12/10/24 10:15:14 PM,0.893,,,,,
2745,12/10/24 11:15:14 PM,0.893,,,,,
2746,12/11/24 12:15:14 AM,0.893,,,,,
2747,12/11/24 01:15:14 AM,0.893,,,,,
2748,12/11/24 02:15:14 AM,0.893,,,,,
2749,12/11/24 03:15:14 AM,0.893,,,,,
2750,12/11/24 04:15:14 AM,0.893,,,,,
2751,12/11/24 05:15:14 AM,0.893,,,,,
2752,12/11/24 06:15:14 AM,0.893,,,,,
2753,12/11/24 07:15:14 AM,0.784,,,,,
2754,12/11/24 08:15:14 AM,0.893,,,,,
2755,12/11/24 09:15:14 AM,0.893,,,,,
2756,12/11/24 10:15:14 AM,0.893,,,,,
2757,12/11/24 11:15:14 AM,0.893,,,,,
2758,12/11/24 12:15:14 PM,0.893,,,,,
2759,12/11/24 01:15:14 PM,0.893,,,,,
2760,12/11/24 02:15:14 PM,0.893,,,,,
2761,12/11/24 03:15:14 PM,0.893,,,,,
2762,12/11/24 04:15:14 PM,0.784,,,,,
2763,12/11/24 05:15:14 PM,0.893,,,,,
2764,12/11/24 06:15:14 PM,0.784,,,,,
2765,12/11/24 07:15:14 PM,0.893,,,,,
2766,12/11/24 08:15:14 PM,0.784,,,,,
2767,12/11/24 09:15:14 PM,0.893,,,,,
2768,12/11/24 10:15:14 PM,0.784,,,,,
2769,12/11/24 11:15:14 PM,0.784,,,,,
2770,12/12/24 12:15:14 AM,0.784,,,,,
2771,12/12/24 01:15:14 AM,0.893,,,,,
2772,12/12/24 02:15:14 AM,0.784,,,,,
2773,12/12/24 03:15:14 AM,0.784,,,,,
2774,12/12/24 04:15:14 AM,0.784,,,,,
2775,12/12/24 05:15:14 AM,0.784,,,,,
2776,12/12/24 06:15:14 AM,0.784,,,,,
2777,12/12/24 07:15:14 AM,0.784,,,,,
2778,12/12/24 08:15:14 AM,0.784,,,,,
2779,12/12/24 09:15:14 AM,0.784,,,,,
2780,12/12/24 10:15:14 AM,0.784,,,,,
2781,12/12/24 11:15:14 AM,0.784,,,,,
2782,12/12/24 12:15:14 PM,0.784,,,,,
2783,12/12/24 01:15:14 PM,0.784,,,,,
2784,12/12/24 02:15:14 PM,0.784,,,,,
2785,12/12/24 03:15:14 PM,0.784,,,,,
2786,12/12/24 04:15:14 PM,0.784,,,,,
2787,12/12/24 05:15:14 PM,0.784,,,,,
2788,12/12/24 06:15:14 PM,0.784,,,,,
2789,12/12/24 07:15:14 PM,0.784,,,,,
2790,12/12/24 08:15:14 PM,0.893,,,,,
2791,12/12/24 09:15:14 PM,0.893,,,,,
2792,12/12/24 10:15:14 PM,0.784,,,,,
2793,12/12/24 11:15:14 PM,0.893,,,,,
2794,12/13/24 12:15:14 AM,0.893,,,,,
2795,12/13/24 01:15:14 AM,0.893,,,,,
2796,12/13/24 02:15:14 AM,0.784,,,,,
2797,12/13/24 03:15:14 AM,0.784,,,,,
2798,12/13/24 04:15:14 AM,0.784,,,,,
2799,12/13/24 05:15:14 AM,0.784,,,,,
2800,12/13/24 06:15:14 AM,0.893,,,,,
2801,12/13/24 07:15:14 AM,0.784,,,,,
2802,12/13/24 08:15:14 AM,0.893,,,,,
2803,12/13/24 09:15:14 AM,0.893,,,,,
2804,12/13/24 10:15:14 AM,0.784,,,,,
2805,12/13/24 11:15:14 AM,0.893,,,,,
2806,12/13/24 12:15:14 PM,0.893,,,,,
2807,12/13/24 01:15:14 PM,0.893,,,,,
2808,12/13/24 02:15:14 PM,0.893,,,,,
2809,12/13/24 03:15:14 PM,0.893,,,,,
2810,12/13/24 04:15:14 PM,0.784,,,,,
2811,12/13/24 05:15:14 PM,0.784,,,,,
2812,12/13/24 06:15:14 PM,0.784,,,,,
2813,12/13/24 07:15:14 PM,0.784,,,,,
2814,12/13/24 08:15:14 PM,0.784,,,,,
2815,12/13/24 09:15:14 PM,0.784,,,,,
2816,12/13/24 10:15:14 PM,0.784,,,,,
2817,12/13/24 11:15:14 PM,0.784,,,,,
2818,12/14/24 12:15:14 AM,0.784,,,,,
2819,12/14/24 01:15:14 AM,0.784,,,,,
2820,12/14/24 02:15:14 AM,0.784,,,,,
2821,12/14/24 03:15:14 AM,0.784,,,,,
2822,12/14/24 04:15:14 AM,0.784,,,,,
2823,12/14/24 05:15:14 AM,0.784,,,,,
2824,12/14/24 06:15:14 AM,0.784,,,,,
2825,12/14/24 07:15:14 AM,0.784,,,,,
2826,12/14/24 08:15:14 AM,0.784,,,,,
2827,12/14/24 09:15:14 AM,0.784,,,,,
2828,12/14/24 10:15:14 AM,0.893,,,,,
2829,12/14/24 11:15:14 AM,0.784,,,,,
2830,12/14/24 12:15:14 PM,0.893,,,,,
2831,12/14/24 01:15:14 PM,0.893,,,,,
2832,12/14/24 02:15:14 PM,0.893,,,,,
2833,12/14/24 03:15:14 PM,0.784,,,,,
2834,12/14/24 04:15:14 PM,0.893,,,,,
2835,12/14/24 05:15:14 PM,0.893,,,,,
2836,12/14/24 06:15:14 PM,0.893,,,,,
2837,12/14/24 07:15:14 PM,0.893,,,,,
2838,12/14/24 08:15:14 PM,0.893,,,,,
2839,12/14/24 09:15:14 PM,0.893,,,,,
2840,12/14/24 10:15:14 PM,0.893,,,,,
2841,12/14/24 11:15:14 PM,0.893,,,,,
2842,12/15/24 12:15:14 AM,0.893,,,,,
2843,12/15/24 01:15:14 AM,0.893,,,,,
2844,12/15/24 02:15:14 AM,0.893,,,,,
2845,12/15/24 03:15:14 AM,0.893,,,,,
2846,12/15/24 04:15:14 AM,0.893,,,,,
2847,12/15/24 05:15:14 AM,0.893,,,,,
2848,12/15/24 06:15:14 AM,0.893,,,,,
2849,12/15/24 07:15:14 AM,0.893,,,,,
2850,12/15/24 08:15:14 AM,0.893,,,,,
2851,12/15/24 09:15:14 AM,0.893,,,,,
2852,12/15/24 10:15:14 AM,0.893,,,,,
2853,12/15/24 11:15:14 AM,0.893,,,,,
2854,12/15/24 12:15:14 PM,0.893,,,,,
2855,12/15/24 01:15:14 PM,0.893,,,,,
2856,12/15/24 02:15:14 PM,0.893,,,,,
2857,12/15/24 03:15:14 PM,0.893,,,,,
2858,12/15/24 04:15:14 PM,0.893,,,,,
2859,12/15/24 05:15:14 PM,0.893,,,,,
2860,12/15/24 06:15:14 PM,0.893,,,,,
2861,12/15/24 07:15:14 PM,0.893,,,,,
2862,12/15/24 08:15:14 PM,0.893,,,,,
2863,12/15/24 09:15:14 PM,0.893,,,,,
2864,12/15/24 10:15:14 PM,0.893,,,,,
2865,12/15/24 11:15:14 PM,0.893,,,,,
2866,12/16/24 12:15:14 AM,0.893,,,,,
2867,12/16/24 01:15:14 AM,0.893,,,,,
2868,12/16/24 02:15:14 AM,0.893,,,,,
2869,12/16/24 03:15:14 AM,0.893,,,,,
2870,12/16/24 04:15:14 AM,0.893,,,,,
2871,12/16/24 05:15:14 AM,0.893,,,,,
2872,12/16/24 06:15:14 AM,0.893,,,,,
2873,12/16/24 07:15:14 AM,0.893,,,,,
2874,12/16/24 08:15:14 AM,0.893,,,,,
2875,12/16/24 09:15:14 AM,0.893,,,,,
2876,12/16/24 10:15:14 AM,0.893,,,,,
2877,12/16/24 11:15:14 AM,0.893,,,,,
2878,12/16/24 12:15:14 PM,0.893,,,,,
2879,12/16/24 01:15:14 PM,0.893,,,,,
2880,12/16/24 02:15:14 PM,0.893,,,,,
2881,12/16/24 03:15:14 PM,0.893,,,,,
2882,12/16/24 04:15:14 PM,0.893,,,,,
